,arrest,black,perceivedage,gender,trafficstop,raceperceivedpriortostop,tract_distancefromcal,tract_medianincome,tract_annualstops,tract_nonwhitecomp
449,0,0,35,1,1,0,1.942700556,87321,213,0.603130755
450,0,1,20,2,1,0,1.942700556,87321,213,0.603130755
451,0,0,25,1,1,0,1.942700556,87321,213,0.603130755
452,0,1,50,2,1,0,1.942700556,87321,213,0.603130755
453,0,1,30,2,0,1,1.942700556,87321,213,0.603130755
454,0,1,35,2,0,1,1.942700556,87321,213,0.603130755
455,0,1,30,1,1,0,1.942700556,87321,213,0.603130755
456,0,0,35,1,0,1,1.942700556,87321,213,0.603130755
457,0,1,24,1,1,0,1.942700556,87321,213,0.603130755
458,1,1,60,1,1,0,1.942700556,87321,213,0.603130755
459,0,1,45,1,1,0,1.942700556,87321,213,0.603130755
460,0,1,20,1,0,1,1.942700556,87321,213,0.603130755
461,0,1,12,1,0,1,1.942700556,87321,213,0.603130755
462,0,1,38,1,1,0,1.942700556,87321,213,0.603130755
463,1,0,1,1,1,1,1.0,1,1,1.0
464,1,1,25,2,0,1,1.942700556,87321,213,0.603130755
465,0,1,45,2,1,0,1.942700556,87321,213,0.603130755
466,1,0,1,1,1,1,1.0,1,1,1.0
467,0,0,55,2,1,0,1.942700556,87321,213,0.603130755
468,0,1,65,2,1,0,1.942700556,87321,213,0.603130755
469,0,1,55,1,1,0,1.942700556,87321,213,0.603130755
470,0,1,42,1,1,0,1.942700556,87321,213,0.603130755
471,0,1,32,1,1,0,1.942700556,87321,213,0.603130755
472,1,1,30,1,1,0,1.942700556,87321,213,0.603130755
473,0,1,40,1,1,0,1.942700556,87321,213,0.603130755
474,0,1,50,2,1,0,1.942700556,87321,213,0.603130755
475,1,1,35,2,0,0,1.942700556,87321,213,0.603130755
476,0,1,40,2,1,1,1.942700556,87321,213,0.603130755
477,0,0,55,1,1,0,1.942700556,87321,213,0.603130755
478,0,1,45,2,1,0,1.942700556,87321,213,0.603130755
479,0,0,65,1,1,0,1.942700556,87321,213,0.603130755
480,1,1,25,2,0,1,1.942700556,87321,213,0.603130755
481,0,1,30,1,1,0,1.942700556,87321,213,0.603130755
482,0,1,30,1,1,0,1.942700556,87321,213,0.603130755
483,0,0,28,1,1,0,1.942700556,87321,213,0.603130755
484,1,0,35,1,1,0,1.942700556,87321,213,0.603130755
485,0,0,35,2,1,0,1.942700556,87321,213,0.603130755
486,0,1,25,1,1,0,1.942700556,87321,213,0.603130755
487,0,0,17,1,1,0,1.942700556,87321,213,0.603130755
488,0,1,40,2,1,0,1.942700556,87321,213,0.603130755
489,0,1,60,1,1,0,1.942700556,87321,213,0.603130755
490,0,1,30,1,1,0,1.942700556,87321,213,0.603130755
491,0,0,50,2,1,1,1.942700556,87321,213,0.603130755
492,1,1,25,1,1,0,1.942700556,87321,213,0.603130755
493,1,1,60,1,0,0,1.942700556,87321,213,0.603130755
494,0,0,40,1,1,0,1.942700556,87321,213,0.603130755
495,0,0,32,1,1,0,1.942700556,87321,213,0.603130755
496,0,0,25,1,1,0,1.942700556,87321,213,0.603130755
497,0,0,45,1,1,0,1.942700556,87321,213,0.603130755
498,0,0,45,1,1,0,1.942700556,87321,213,0.603130755
499,0,0,25,2,1,1,1.942700556,87321,213,0.603130755
500,0,0,31,1,1,0,1.942700556,87321,213,0.603130755
501,0,1,40,1,1,0,1.942700556,87321,213,0.603130755
502,0,0,35,2,1,1,1.942700556,87321,213,0.603130755
503,0,0,20,1,1,0,1.942700556,87321,213,0.603130755
504,0,0,40,2,1,1,1.942700556,87321,213,0.603130755
505,0,0,30,1,1,0,1.942700556,87321,213,0.603130755
506,0,0,25,1,1,1,1.942700556,87321,213,0.603130755
507,0,1,30,2,0,1,1.942700556,87321,213,0.603130755
508,1,0,1,1,1,1,1.0,1,1,1.0
509,0,0,26,2,1,0,1.942700556,87321,213,0.603130755
510,0,0,40,1,1,0,1.942700556,87321,213,0.603130755
511,1,0,1,1,1,1,1.0,1,1,1.0
512,0,0,60,2,1,0,1.942700556,87321,213,0.603130755
513,1,1,50,1,1,0,1.942700556,87321,213,0.603130755
514,0,0,20,2,1,0,1.942700556,87321,213,0.603130755
515,0,1,25,1,0,0,1.942700556,87321,213,0.603130755
516,0,1,25,2,1,1,1.942700556,87321,213,0.603130755
517,0,1,50,1,1,0,1.942700556,87321,213,0.603130755
518,0,0,35,2,1,1,1.942700556,87321,213,0.603130755
519,0,0,40,1,1,0,1.942700556,87321,213,0.603130755
520,0,0,30,1,1,1,1.942700556,87321,213,0.603130755
521,0,1,45,2,0,1,1.942700556,87321,213,0.603130755
522,0,0,25,2,1,1,1.942700556,87321,213,0.603130755
523,0,1,25,1,1,0,1.942700556,87321,213,0.603130755
524,0,0,45,1,1,0,1.942700556,87321,213,0.603130755
525,0,1,25,1,1,1,1.942700556,87321,213,0.603130755
526,0,0,60,2,1,1,1.942700556,87321,213,0.603130755
527,0,0,55,2,1,1,1.942700556,87321,213,0.603130755
528,0,0,18,1,1,0,1.942700556,87321,213,0.603130755
529,0,0,45,2,1,0,1.942700556,87321,213,0.603130755
530,0,1,34,1,1,0,1.942700556,87321,213,0.603130755
531,1,0,45,1,1,0,1.942700556,87321,213,0.603130755
532,0,0,25,2,0,1,1.942700556,87321,213,0.603130755
533,1,0,1,1,1,1,1.0,1,1,1.0
534,0,1,40,2,0,1,1.942700556,87321,213,0.603130755
535,0,1,35,1,1,0,1.942700556,87321,213,0.603130755
536,0,1,25,1,1,0,1.942700556,87321,213,0.603130755
537,1,0,1,1,1,1,1.0,1,1,1.0
538,1,0,1,1,1,1,1.0,1,1,1.0
539,0,1,60,1,1,0,1.942700556,87321,213,0.603130755
540,0,1,30,2,1,0,1.942700556,87321,213,0.603130755
541,0,1,45,1,1,0,1.942700556,87321,213,0.603130755
542,0,1,30,1,1,0,1.942700556,87321,213,0.603130755
543,0,1,50,1,1,0,1.942700556,87321,213,0.603130755
544,0,0,30,2,1,0,1.942700556,87321,213,0.603130755
545,0,0,65,1,1,0,1.942700556,87321,213,0.603130755
546,0,0,25,1,1,0,1.942700556,87321,213,0.603130755
547,1,1,35,1,0,1,1.942700556,87321,213,0.603130755
548,0,1,30,2,0,1,1.942700556,87321,213,0.603130755
549,0,1,23,2,1,0,1.942700556,87321,213,0.603130755
550,0,0,56,1,1,0,1.942700556,87321,213,0.603130755
551,0,0,16,1,1,0,1.942700556,87321,213,0.603130755
552,0,1,55,1,1,0,1.942700556,87321,213,0.603130755
553,0,0,22,1,1,0,1.942700556,87321,213,0.603130755
554,0,1,58,1,0,1,1.942700556,87321,213,0.603130755
555,0,0,75,1,0,1,1.942700556,87321,213,0.603130755
556,1,1,35,1,0,1,1.990004933,77063,168,0.523622047
557,0,1,21,1,0,1,1.990004933,77063,168,0.523622047
558,0,1,25,1,0,0,1.990004933,77063,168,0.523622047
559,0,1,20,2,1,0,1.990004933,77063,168,0.523622047
560,1,1,40,1,0,1,1.990004933,77063,168,0.523622047
561,0,1,51,2,1,0,1.990004933,77063,168,0.523622047
562,0,0,36,1,1,0,1.990004933,77063,168,0.523622047
563,0,0,40,2,1,1,1.990004933,77063,168,0.523622047
564,0,1,50,1,1,0,1.990004933,77063,168,0.523622047
565,0,1,35,1,0,1,1.990004933,77063,168,0.523622047
566,0,1,20,1,1,0,1.990004933,77063,168,0.523622047
567,0,1,30,2,1,0,1.990004933,77063,168,0.523622047
568,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
569,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
570,0,1,16,2,0,0,1.990004933,77063,168,0.523622047
571,0,1,16,2,0,0,1.990004933,77063,168,0.523622047
572,1,0,45,1,0,1,1.990004933,77063,168,0.523622047
573,1,0,50,1,0,1,1.990004933,77063,168,0.523622047
574,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
575,1,0,35,1,1,0,1.990004933,77063,168,0.523622047
576,1,0,1,1,1,1,1.0,1,1,1.0
577,0,1,25,1,1,0,1.990004933,77063,168,0.523622047
578,0,0,25,1,1,0,1.990004933,77063,168,0.523622047
579,0,0,20,1,1,0,1.990004933,77063,168,0.523622047
580,0,1,40,1,0,1,1.990004933,77063,168,0.523622047
581,1,0,1,1,1,1,1.0,1,1,1.0
582,1,0,1,1,1,1,1.0,1,1,1.0
583,0,0,45,1,0,1,1.990004933,77063,168,0.523622047
584,0,0,30,2,1,1,1.990004933,77063,168,0.523622047
585,0,0,56,1,1,0,1.990004933,77063,168,0.523622047
586,0,1,40,2,1,1,1.990004933,77063,168,0.523622047
587,0,1,30,2,1,1,1.990004933,77063,168,0.523622047
588,1,0,40,1,0,0,1.990004933,77063,168,0.523622047
589,1,0,35,2,0,0,1.990004933,77063,168,0.523622047
590,1,0,35,2,0,0,1.990004933,77063,168,0.523622047
591,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
592,0,1,50,2,1,0,1.990004933,77063,168,0.523622047
593,0,0,50,1,1,0,1.990004933,77063,168,0.523622047
594,0,0,55,1,1,0,1.990004933,77063,168,0.523622047
595,0,0,23,1,1,0,1.990004933,77063,168,0.523622047
596,0,1,60,1,1,0,1.990004933,77063,168,0.523622047
597,0,0,23,1,1,0,1.990004933,77063,168,0.523622047
598,0,1,25,2,1,0,1.990004933,77063,168,0.523622047
599,0,1,40,2,1,0,1.990004933,77063,168,0.523622047
600,0,1,45,1,1,0,1.990004933,77063,168,0.523622047
601,0,0,50,1,0,0,1.990004933,77063,168,0.523622047
602,0,0,27,2,1,0,1.990004933,77063,168,0.523622047
603,0,1,25,2,1,0,1.990004933,77063,168,0.523622047
604,0,1,30,2,1,0,1.990004933,77063,168,0.523622047
605,0,1,50,1,0,0,1.990004933,77063,168,0.523622047
606,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
607,1,0,1,1,1,1,1.0,1,1,1.0
608,1,0,1,1,1,1,1.0,1,1,1.0
609,0,0,20,2,1,0,1.990004933,77063,168,0.523622047
610,0,0,25,1,1,0,1.990004933,77063,168,0.523622047
611,0,0,60,1,1,1,1.990004933,77063,168,0.523622047
612,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
613,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
614,0,0,60,1,0,0,1.990004933,77063,168,0.523622047
615,1,0,30,2,0,1,1.990004933,77063,168,0.523622047
616,0,1,24,2,1,0,1.990004933,77063,168,0.523622047
617,0,1,40,1,0,1,1.990004933,77063,168,0.523622047
618,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
619,1,0,35,2,1,0,1.990004933,77063,168,0.523622047
620,0,0,25,2,1,0,1.990004933,77063,168,0.523622047
621,0,0,45,1,1,0,1.990004933,77063,168,0.523622047
622,0,1,20,1,1,0,1.990004933,77063,168,0.523622047
623,0,1,45,2,1,0,1.990004933,77063,168,0.523622047
624,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
625,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
626,1,0,1,1,1,1,1.0,1,1,1.0
627,0,0,31,1,0,1,1.990004933,77063,168,0.523622047
628,0,1,45,1,0,0,1.990004933,77063,168,0.523622047
629,0,0,30,2,0,0,1.990004933,77063,168,0.523622047
630,0,1,45,1,0,1,1.990004933,77063,168,0.523622047
631,0,1,20,2,1,1,1.990004933,77063,168,0.523622047
632,0,0,20,2,1,0,1.990004933,77063,168,0.523622047
633,0,0,30,1,1,1,1.990004933,77063,168,0.523622047
634,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
635,0,0,25,1,1,0,1.990004933,77063,168,0.523622047
636,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
637,0,1,25,2,1,0,1.990004933,77063,168,0.523622047
638,0,0,35,2,1,0,1.990004933,77063,168,0.523622047
639,0,1,40,2,0,1,1.990004933,77063,168,0.523622047
640,0,1,30,1,1,1,1.990004933,77063,168,0.523622047
641,0,0,28,1,0,1,1.990004933,77063,168,0.523622047
642,0,0,50,1,0,0,1.990004933,77063,168,0.523622047
643,0,0,20,1,1,0,1.990004933,77063,168,0.523622047
644,0,0,65,1,1,0,1.990004933,77063,168,0.523622047
645,1,1,55,1,0,1,1.990004933,77063,168,0.523622047
646,0,1,50,1,1,0,1.990004933,77063,168,0.523622047
647,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
648,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
649,0,0,50,1,0,1,1.990004933,77063,168,0.523622047
650,0,0,20,2,0,1,1.990004933,77063,168,0.523622047
651,1,1,35,1,0,1,1.990004933,77063,168,0.523622047
652,0,1,60,1,1,0,1.990004933,77063,168,0.523622047
653,0,1,50,1,1,0,1.990004933,77063,168,0.523622047
654,0,1,50,1,0,1,1.990004933,77063,168,0.523622047
655,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
656,0,1,25,1,1,0,1.990004933,77063,168,0.523622047
657,0,1,45,2,1,0,1.990004933,77063,168,0.523622047
658,1,0,1,1,1,1,1.0,1,1,1.0
659,0,0,27,1,0,1,1.990004933,77063,168,0.523622047
660,0,1,35,1,1,0,1.990004933,77063,168,0.523622047
661,0,0,50,1,1,0,1.990004933,77063,168,0.523622047
662,0,1,50,1,1,0,1.990004933,77063,168,0.523622047
663,0,0,50,1,1,0,1.990004933,77063,168,0.523622047
664,0,1,45,1,0,1,1.990004933,77063,168,0.523622047
665,1,0,1,1,1,1,1.0,1,1,1.0
666,0,1,45,1,0,1,1.990004933,77063,168,0.523622047
667,0,1,70,1,0,1,1.990004933,77063,168,0.523622047
668,0,1,50,2,1,0,1.990004933,77063,168,0.523622047
669,0,0,35,2,0,1,1.990004933,77063,168,0.523622047
670,0,1,35,2,1,0,1.990004933,77063,168,0.523622047
671,0,1,45,2,1,0,1.990004933,77063,168,0.523622047
672,0,0,25,1,0,0,1.990004933,77063,168,0.523622047
673,0,1,50,1,0,1,1.990004933,77063,168,0.523622047
674,0,0,40,1,0,0,1.990004933,77063,168,0.523622047
675,0,0,50,2,0,0,1.990004933,77063,168,0.523622047
676,0,0,50,2,1,1,1.990004933,77063,168,0.523622047
677,0,1,20,1,1,0,1.990004933,77063,168,0.523622047
678,0,0,45,2,1,0,1.990004933,77063,168,0.523622047
679,0,0,60,1,1,0,1.990004933,77063,168,0.523622047
680,0,0,30,1,1,1,1.990004933,77063,168,0.523622047
681,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
682,1,0,1,1,1,1,1.0,1,1,1.0
683,0,0,45,2,1,1,1.990004933,77063,168,0.523622047
684,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
685,0,1,40,2,1,0,1.990004933,77063,168,0.523622047
686,1,0,1,1,1,1,1.0,1,1,1.0
687,1,0,1,1,1,1,1.0,1,1,1.0
688,0,1,39,1,0,1,1.990004933,77063,168,0.523622047
689,0,0,54,1,1,0,1.990004933,77063,168,0.523622047
690,0,1,40,1,1,0,1.990004933,77063,168,0.523622047
691,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
692,1,0,1,1,1,1,1.0,1,1,1.0
693,0,1,19,1,0,1,1.990004933,77063,168,0.523622047
694,0,0,31,2,1,0,1.990004933,77063,168,0.523622047
695,0,1,50,1,0,1,1.990004933,77063,168,0.523622047
696,1,0,45,1,0,1,1.990004933,77063,168,0.523622047
697,1,1,40,2,1,0,1.990004933,77063,168,0.523622047
698,0,0,30,1,1,1,1.990004933,77063,168,0.523622047
699,0,0,55,2,1,1,1.990004933,77063,168,0.523622047
700,0,0,40,2,1,0,1.990004933,77063,168,0.523622047
701,0,0,28,2,1,0,1.990004933,77063,168,0.523622047
702,0,0,25,1,1,0,1.990004933,77063,168,0.523622047
703,1,0,1,1,1,1,1.0,1,1,1.0
704,0,1,40,2,1,0,1.990004933,77063,168,0.523622047
705,0,0,25,2,1,1,1.990004933,77063,168,0.523622047
706,1,1,25,2,1,1,1.990004933,77063,168,0.523622047
707,0,1,40,1,1,0,1.990004933,77063,168,0.523622047
708,0,0,45,2,1,0,1.990004933,77063,168,0.523622047
709,1,0,1,1,1,1,1.0,1,1,1.0
710,0,0,40,2,1,1,1.990004933,77063,168,0.523622047
711,0,0,45,1,1,0,1.990004933,77063,168,0.523622047
712,0,0,22,1,1,0,1.990004933,77063,168,0.523622047
713,0,1,30,1,0,0,1.990004933,77063,168,0.523622047
714,0,0,50,2,0,1,1.990004933,77063,168,0.523622047
715,0,1,38,1,1,1,1.990004933,77063,168,0.523622047
716,0,0,35,1,1,0,1.990004933,77063,168,0.523622047
717,0,1,60,1,1,0,1.990004933,77063,168,0.523622047
718,1,0,1,1,1,1,1.0,1,1,1.0
719,1,0,1,1,1,1,1.0,1,1,1.0
720,0,1,40,2,1,1,1.990004933,77063,168,0.523622047
721,0,1,40,1,1,0,1.990004933,77063,168,0.523622047
722,1,0,1,1,1,1,1.0,1,1,1.0
723,0,0,35,2,1,0,1.990004933,77063,168,0.523622047
724,0,0,40,2,1,1,1.990004933,77063,168,0.523622047
725,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
726,0,0,70,1,1,1,1.990004933,77063,168,0.523622047
727,0,0,35,1,1,0,1.990004933,77063,168,0.523622047
728,0,0,30,1,0,0,1.990004933,77063,168,0.523622047
729,0,0,55,2,1,0,1.990004933,77063,168,0.523622047
730,1,0,1,1,1,1,1.0,1,1,1.0
731,0,0,45,1,1,1,1.990004933,77063,168,0.523622047
732,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
733,1,0,1,1,1,1,1.0,1,1,1.0
734,0,0,45,1,1,0,1.990004933,77063,168,0.523622047
735,0,0,60,1,1,1,1.990004933,77063,168,0.523622047
736,1,0,1,1,1,1,1.0,1,1,1.0
737,0,1,25,1,1,0,1.990004933,77063,168,0.523622047
738,0,0,65,2,1,1,1.990004933,77063,168,0.523622047
739,0,0,35,1,1,1,1.990004933,77063,168,0.523622047
740,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
741,1,0,1,1,1,1,1.0,1,1,1.0
742,0,0,35,1,1,0,1.990004933,77063,168,0.523622047
743,0,1,45,2,1,0,1.990004933,77063,168,0.523622047
744,0,1,25,1,1,0,1.990004933,77063,168,0.523622047
745,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
746,1,0,1,1,1,1,1.0,1,1,1.0
747,1,0,40,1,0,1,1.990004933,77063,168,0.523622047
748,0,1,70,1,0,0,1.990004933,77063,168,0.523622047
749,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
750,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
751,0,0,40,2,1,0,1.990004933,77063,168,0.523622047
752,1,1,60,1,0,0,1.990004933,77063,168,0.523622047
753,0,1,30,1,0,1,1.990004933,77063,168,0.523622047
754,0,0,40,2,0,1,1.990004933,77063,168,0.523622047
755,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
756,0,0,20,1,1,0,1.990004933,77063,168,0.523622047
757,0,0,40,1,1,1,1.990004933,77063,168,0.523622047
758,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
759,1,0,1,1,1,1,1.0,1,1,1.0
760,0,0,20,1,1,0,1.990004933,77063,168,0.523622047
761,0,0,25,1,1,0,1.990004933,77063,168,0.523622047
762,0,0,40,1,0,1,1.990004933,77063,168,0.523622047
763,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
764,0,0,55,2,1,0,1.990004933,77063,168,0.523622047
765,0,0,35,2,1,1,1.990004933,77063,168,0.523622047
766,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
767,1,0,1,1,1,1,1.0,1,1,1.0
768,1,0,60,1,0,0,1.990004933,77063,168,0.523622047
769,0,1,36,1,1,0,1.990004933,77063,168,0.523622047
770,0,0,45,1,0,1,1.990004933,77063,168,0.523622047
771,0,1,25,1,1,0,1.990004933,77063,168,0.523622047
772,0,1,28,1,1,0,1.990004933,77063,168,0.523622047
773,1,1,55,2,0,1,1.990004933,77063,168,0.523622047
774,0,0,35,1,0,0,1.990004933,77063,168,0.523622047
775,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
776,0,0,35,1,1,0,1.990004933,77063,168,0.523622047
777,1,0,30,2,0,0,1.990004933,77063,168,0.523622047
778,0,0,45,1,1,0,1.990004933,77063,168,0.523622047
779,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
780,0,1,30,2,1,0,1.990004933,77063,168,0.523622047
781,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
782,0,0,30,1,1,1,1.990004933,77063,168,0.523622047
783,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
784,0,1,18,2,0,1,1.990004933,77063,168,0.523622047
785,0,0,50,1,1,1,1.990004933,77063,168,0.523622047
786,1,0,1,1,1,1,1.0,1,1,1.0
787,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
788,0,1,40,1,1,0,1.990004933,77063,168,0.523622047
789,0,0,35,1,1,0,1.990004933,77063,168,0.523622047
790,1,0,1,1,1,1,1.0,1,1,1.0
791,1,1,60,1,0,1,1.990004933,77063,168,0.523622047
792,1,1,30,1,1,0,1.990004933,77063,168,0.523622047
793,1,0,30,1,0,1,1.990004933,77063,168,0.523622047
794,1,0,1,1,1,1,1.0,1,1,1.0
795,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
796,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
797,1,0,45,1,0,0,1.990004933,77063,168,0.523622047
798,0,0,25,1,0,1,1.990004933,77063,168,0.523622047
799,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
800,0,1,30,2,1,0,1.990004933,77063,168,0.523622047
801,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
802,0,0,35,2,1,0,1.990004933,77063,168,0.523622047
803,0,1,30,1,1,1,1.990004933,77063,168,0.523622047
804,0,0,50,1,1,0,1.990004933,77063,168,0.523622047
805,0,0,23,1,1,0,1.990004933,77063,168,0.523622047
806,0,0,40,2,0,1,1.990004933,77063,168,0.523622047
807,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
808,1,0,30,1,1,0,1.990004933,77063,168,0.523622047
809,1,1,55,1,0,1,1.990004933,77063,168,0.523622047
810,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
811,0,0,45,1,0,1,1.990004933,77063,168,0.523622047
812,0,0,35,1,0,1,1.990004933,77063,168,0.523622047
813,0,1,35,2,0,0,1.990004933,77063,168,0.523622047
814,0,0,40,2,1,0,1.990004933,77063,168,0.523622047
815,0,0,40,2,1,0,1.990004933,77063,168,0.523622047
816,1,1,60,1,1,1,1.990004933,77063,168,0.523622047
817,0,1,37,1,1,0,1.990004933,77063,168,0.523622047
818,0,1,33,1,1,0,1.990004933,77063,168,0.523622047
819,0,1,22,1,1,0,1.990004933,77063,168,0.523622047
820,1,0,1,1,1,1,1.0,1,1,1.0
821,0,1,20,2,1,0,1.990004933,77063,168,0.523622047
822,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
823,0,1,30,1,1,0,1.990004933,77063,168,0.523622047
824,0,0,40,2,1,0,1.990004933,77063,168,0.523622047
825,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
826,1,0,1,1,1,1,1.0,1,1,1.0
827,1,1,30,2,0,1,1.990004933,77063,168,0.523622047
828,0,0,30,1,1,0,1.990004933,77063,168,0.523622047
829,0,0,30,2,1,0,1.990004933,77063,168,0.523622047
830,0,1,65,1,1,0,1.990004933,77063,168,0.523622047
831,0,1,30,1,1,1,1.990004933,77063,168,0.523622047
832,0,0,20,2,1,0,1.990004933,77063,168,0.523622047
833,1,1,45,1,0,0,1.990004933,77063,168,0.523622047
834,0,1,40,1,1,0,1.990004933,77063,168,0.523622047
835,0,0,60,2,1,1,1.990004933,77063,168,0.523622047
836,0,1,25,2,1,0,1.990004933,77063,168,0.523622047
837,0,0,20,1,1,0,1.990004933,77063,168,0.523622047
838,0,0,45,1,1,0,1.990004933,77063,168,0.523622047
839,0,1,60,1,1,0,1.990004933,77063,168,0.523622047
840,0,0,28,2,1,0,1.990004933,77063,168,0.523622047
841,0,1,60,2,1,1,1.990004933,77063,168,0.523622047
842,0,1,55,1,1,1,1.990004933,77063,168,0.523622047
843,0,0,42,1,1,1,1.990004933,77063,168,0.523622047
844,0,1,50,2,0,0,1.990004933,77063,168,0.523622047
845,0,1,18,2,1,1,1.990004933,77063,168,0.523622047
846,0,0,50,1,0,0,1.990004933,77063,168,0.523622047
847,0,0,35,2,1,1,1.990004933,77063,168,0.523622047
848,0,0,45,1,1,0,1.990004933,77063,168,0.523622047
849,0,0,40,1,1,0,1.990004933,77063,168,0.523622047
850,0,0,50,1,0,1,0.361754511,20579,426,0.626195029
851,1,1,30,1,0,1,0.361754511,20579,426,0.626195029
852,0,0,20,1,1,0,0.361754511,20579,426,0.626195029
853,1,0,1,1,1,1,1.0,1,1,1.0
854,0,1,20,2,1,0,0.361754511,20579,426,0.626195029
855,0,1,30,1,0,1,0.361754511,20579,426,0.626195029
856,0,1,45,1,0,0,0.361754511,20579,426,0.626195029
857,0,0,20,2,0,0,0.361754511,20579,426,0.626195029
858,0,1,20,1,0,0,0.361754511,20579,426,0.626195029
859,0,1,45,1,0,1,0.361754511,20579,426,0.626195029
860,0,1,40,1,0,1,0.361754511,20579,426,0.626195029
861,1,0,1,1,1,1,1.0,1,1,1.0
862,1,1,26,2,0,1,0.361754511,20579,426,0.626195029
863,0,0,43,2,0,0,0.361754511,20579,426,0.626195029
864,1,1,40,1,0,1,0.361754511,20579,426,0.626195029
865,0,0,30,1,0,1,0.361754511,20579,426,0.626195029
866,0,1,25,2,0,1,0.361754511,20579,426,0.626195029
867,1,0,21,1,0,0,0.361754511,20579,426,0.626195029
868,0,1,30,1,0,1,0.361754511,20579,426,0.626195029
869,0,1,35,1,0,1,0.361754511,20579,426,0.626195029
870,0,0,30,1,0,0,0.361754511,20579,426,0.626195029
871,0,0,30,1,0,1,0.361754511,20579,426,0.626195029
872,0,0,40,1,0,0,0.361754511,20579,426,0.626195029
873,0,0,40,2,0,1,0.361754511,20579,426,0.626195029
874,0,1,35,1,0,1,0.361754511,20579,426,0.626195029
875,0,0,43,2,0,0,0.361754511,20579,426,0.626195029
876,0,1,51,1,0,1,0.361754511,20579,426,0.626195029
877,0,0,25,1,0,1,0.361754511,20579,426,0.626195029
878,0,0,50,1,0,1,0.361754511,20579,426,0.626195029
879,0,0,25,1,0,1,0.361754511,20579,426,0.626195029
880,0,0,33,1,0,0,0.361754511,20579,426,0.626195029
881,0,1,40,1,0,1,0.361754511,20579,426,0.626195029
882,0,1,50,1,0,1,0.361754511,20579,426,0.626195029
883,1,0,26,2,0,1,0.361754511,20579,426,0.626195029
884,0,0,35,1,1,0,0.361754511,20579,426,0.626195029
885,0,0,25,1,0,1,0.361754511,20579,426,0.626195029
886,0,1,25,1,1,0,0.361754511,20579,426,0.626195029
887,0,0,40,1,0,1,0.361754511,20579,426,0.626195029
888,0,1,25,1,0,1,0.361754511,20579,426,0.626195029
889,0,0,30,1,0,1,0.361754511,20579,426,0.626195029
890,0,0,26,1,0,1,0.361754511,20579,426,0.626195029
891,1,0,20,1,0,1,0.361754511,20579,426,0.626195029
892,0,1,46,1,0,0,0.361754511,20579,426,0.626195029
893,0,0,40,1,0,1,0.361754511,20579,426,0.626195029
894,1,0,55,1,0,1,0.361754511,20579,426,0.626195029
895,0,0,50,2,0,1,0.361754511,20579,426,0.626195029
896,1,0,1,1,1,1,1.0,1,1,1.0
897,0,0,50,1,0,1,0.361754511,20579,426,0.626195029
898,0,1,25,1,1,0,0.361754511,20579,426,0.626195029
899,0,1,25,2,1,0,0.361754511,20579,426,0.626195029
900,0,1,50,1,0,1,0.361754511,20579,426,0.626195029
901,0,1,24,1,1,0,0.361754511,20579,426,0.626195029
902,1,1,30,1,1,0,0.361754511,20579,426,0.626195029
903,0,0,28,1,0,1,0.361754511,20579,426,0.626195029
