,durationofstop,raceperceivedpriortostop,gender,perceivedage,tract_medianincome,tract_totalpop,tract_whitepop,tract_nonwhitecomp,tract_poccomp,tract_nonwhitepop,tract_pocpop,tract_aapop,tract_na_aipop,tract_aisianpop,tract_hawaiian,tract_mixed2,tract_totalnumstops,tract_annualstops,tract_distancefromcal,black,white,asian,hispanic,bipoc,report_risk_groups,arrest,trafficstop,longstop
5730,7,1,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5731,5,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5732,5,0,1,56,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5733,12,1,2,26,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5734,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5735,30,1,2,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5736,15,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5737,60,0,1,15,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5738,5,0,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5739,5,1,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5740,20,1,2,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,1
5741,10,0,1,65,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5742,15,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5743,5,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5744,15,1,2,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5745,6,0,2,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5746,20,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,0,1
5747,5,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,0
5748,30,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,1
5749,30,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,1
5750,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5751,60,0,1,17,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,1
5752,7,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5753,3,0,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5754,10,1,2,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5755,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5756,20,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,1
5757,10,0,2,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5758,5,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5759,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5760,23,1,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5761,5,1,2,65,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5762,4,0,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5763,4,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5764,11,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5765,11,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5766,17,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,1
5767,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5768,3,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5769,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5770,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5771,30,1,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5772,9,0,2,29,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5773,10,0,2,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5774,7,1,1,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5775,7,1,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5776,7,1,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5777,10,1,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5778,7,0,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5779,7,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5780,30,1,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,0,1
5781,3,1,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,0,0
5782,2,0,1,26,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5783,3,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,0
5784,3,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5785,7,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5786,5,0,1,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5787,50,1,1,28,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,0,1
5788,30,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,0,1
5789,10,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5790,10,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5791,6,0,2,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5792,20,1,1,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5793,30,1,2,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,1,0,1
5794,40,1,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,1
5795,40,1,2,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5796,20,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5797,20,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5798,18,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,1
5799,10,0,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5800,10,1,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5801,15,1,2,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5802,8,1,2,32,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5803,9,0,1,32,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5804,8,1,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5805,2,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5806,60,0,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,0,1
5807,8,1,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5808,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5809,20,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,1
5810,10,0,1,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5811,22,1,1,34,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,1
5812,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5813,8,1,2,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5814,60,1,2,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5815,15,0,1,32,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5816,10,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5817,15,0,1,37,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5818,10,1,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5819,8,0,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5820,10,0,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5821,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5822,20,1,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,1
5823,8,1,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5824,15,0,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5825,4,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5826,7,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5827,60,1,2,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,1
5828,4,1,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,0
5829,20,1,1,51,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5830,30,1,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5831,12,1,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5832,60,1,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5833,8,1,2,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5834,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5835,45,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,1,1
5836,8,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5837,8,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5838,7,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5839,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5840,8,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5841,8,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5842,10,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5843,12,1,2,62,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5844,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5845,8,0,1,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5846,8,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5847,8,0,1,65,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5848,10,1,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5849,10,0,2,53,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5850,10,0,2,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5851,8,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5852,15,0,1,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5853,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5854,15,0,1,48,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5855,12,0,2,65,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5856,5,0,2,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5857,3,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,0
5858,25,1,2,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,1,1
5859,21,1,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,1
5860,10,1,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,1,0,0
5861,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5862,4,0,2,21,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5863,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5864,45,0,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5865,1,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5866,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5867,24,0,1,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,1
5868,5,1,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,0
5869,110,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5870,15,0,1,23,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5871,8,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5872,35,1,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5873,8,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5874,15,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5875,9,0,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5876,30,0,1,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,1,1,1
5877,20,0,1,28,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,1
5878,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5879,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5880,8,0,2,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5881,3,1,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5882,60,1,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5883,10,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5884,8,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5885,10,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,1,0,0
5886,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5887,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5888,20,1,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,1,0,1
5889,10,0,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5890,15,1,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5891,10,0,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,1,0,1,0,0,1,0
5892,45,1,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,1,1
5893,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5894,60,1,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,1,1
5895,10,0,1,18,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5896,40,0,2,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,1,1,1
5897,120,1,1,69,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5898,5,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,0,0,1,1,1,0,1,0
5899,20,1,1,55,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,0,1
5900,10,0,1,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5901,70,1,2,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,0,1
5902,8,0,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5903,40,1,1,48,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,1
5904,60,0,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,1,1,1
5905,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5906,5,1,1,30,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,0,0
5907,15,0,2,20,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5908,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5909,10,0,1,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
5910,15,1,1,40,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,1,0,0
5911,85,0,2,45,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,1
5912,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,1,1,1,0
5913,45,0,2,50,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,1
5914,10,0,1,60,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,1,0,0,0,1,1,0,1,0
5915,20,0,1,35,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,1,0,1
5916,9,0,1,25,93432,3144,2125,0.324109415,0.109096692,748,343,151,29,405,4,159,3346,418,1.604133082,0,1,0,0,0,0,0,1,0
